Id,y
10639,-80.64209434586866
10640,-467.97701289855405
10641,384.1033091717151
10642,-158.5146407643813
10643,-321.142908979082
10644,-72.30709812158368
10645,244.8965010486315
10646,-111.76687989927683
10647,-71.30354161628648
10648,-97.14900534513912
10649,387.9928529444641
10650,134.0797608254548
10651,-372.72453971834545
10652,-153.89734891410572
10653,376.05572467830694
10654,-45.06699972728175
10655,29.111024201618093
10656,-164.3884137139252
10657,291.3802875570238
10658,-389.64290898924725
10659,-145.45381366072775
10660,276.5061419927239
10661,-134.0938109171907
10662,82.9481115548118
10663,143.77337061052768
10664,230.85377823040838
10665,649.8980469913486
10666,188.10011410399215
10667,170.7722161437634
10668,-533.8474844790474
10669,-516.1349688253717
10670,-356.7869746721651
10671,480.9037432056485
10672,-54.53599296167665
10673,-272.6605720403796
10674,-89.16369341976643
10675,-97.40004082496222
10676,-264.29803775062555
10677,-558.8516759610407
10678,-18.223173989824655
10679,238.6833785879812
10680,-107.49682687897572
10681,-439.7371496922753
10682,-366.0873776204504
10683,540.474402291901
10684,-335.91922953999085
10685,128.98481364662396
10686,-360.46505927788473
10687,-211.01458656819995
10688,115.70383605399755
10689,-723.6333562247719
10690,380.89392210560953
10691,24.30096980575375
10692,-145.3876145274097
10693,-157.28295617853792
10694,134.103360036731
10695,215.95710077116397
10696,-310.2061637343901
10697,18.018883693842913
10698,-287.1696947296569
10699,-244.82888943623962
10700,-126.15190632103052
10701,-276.851033697201
10702,-63.90282319538483
10703,-268.2907419843644
10704,80.99060618707696
10705,135.49197649147905
10706,265.86171737073806
10707,290.15338931857406
10708,72.85750706987731
10709,-88.64501838284401
10710,-562.5238017086139
10711,-257.96859166459325
10712,-88.32818773227648
10713,-608.9048913545769
10714,16.648129846868663
10715,-117.99664144508718
10716,244.48813585825107
10717,60.961320646526495
10718,640.8504726114285
10719,15.073592658661745
10720,135.00644430477374
10721,39.52337453323195
10722,86.44560574134395
10723,20.33765461545439
10724,217.44242023198024
10725,-8.574845990248189
10726,172.3975873174
10727,-326.0037487732917
10728,347.58134072403834
10729,128.95803909114775
10730,-379.7500886129545
10731,-134.706957056627
10732,153.56888514342248
10733,-72.12278608897068
10734,183.30848830572717
10735,-456.5387761913809
10736,152.27530162599567
10737,-20.658280599070782
10738,245.62232835465787
10739,776.4009728233567
10740,-320.14345296022583
10741,-479.31970828477796
10742,-69.75434860290727
10743,-372.01045319605083
10744,397.282247381807
10745,94.97293025154129
10746,-545.8700939849758
10747,92.71733084803317
10748,456.6232467986971
10749,140.33519629204034
10750,-542.6167845034427
10751,33.25617847305616
10752,237.54555311936724
10753,-260.514780603774
10754,-227.7411780489454
10755,-18.374207944644294
10756,357.2320793577919
10757,234.1686632237942
10758,309.0494908647165
10759,109.4162090726801
10760,297.0462771953378
10761,431.28271868977333
10762,-285.90275415168486
10763,-461.1231850605646
10764,458.8411685202926
10765,-35.132478657934534
10766,-138.9667786727803
10767,435.87811135413955
10768,-327.5517324812431
10769,-16.175842225601883
10770,32.68738315097069
10771,-143.1103609361335
10772,-82.91163796819328
10773,-26.395849579089667
10774,-295.90654248377086
10775,-300.9445513092779
10776,-157.03746176056225
10777,-444.1054251705687
10778,55.542959233744874
10779,136.09573343373833
10780,-59.93423441413747
10781,774.7869393558561
10782,-291.8214694025428
10783,449.6545133580529
10784,-231.20082491305251
10785,88.18058840405197
10786,511.6823816159462
10787,27.698913991855036
10788,69.71900343078617
10789,-684.0304286748215
10790,-181.1657541891065
10791,-592.2856835316281
10792,-326.37230449136877
10793,527.5739554313378
10794,-175.98223228892573
10795,555.3273243262518
10796,-40.06219256947676
10797,-242.9096118442574
10798,466.4750098322102
10799,209.72657821779956
10800,112.47399028633869
10801,655.9597092112741
10802,-253.67288201365193
10803,-143.14006436902662
10804,261.9090334491251
10805,-51.43052462098891
10806,-646.5343714931221
10807,-114.1173064551287
10808,126.14931118008043
10809,204.59346285899665
10810,-300.3936136583138
10811,-415.68674588953894
10812,6.449152884280938
10813,72.80107777482907
10814,160.66087208145285
10815,249.31168929181794
10816,-248.28534524656294
10817,7.830629922613378
10818,-466.3838270166604
10819,290.1514440446011
10820,-309.0332065633405
10821,528.6916611956277
10822,372.4938479322534
10823,-328.0862663096858
10824,-94.6587340772506
10825,55.569194140457945
10826,67.34382419031711
10827,-533.668381249131
10828,-128.10863350344803
10829,-542.9948584464198
10830,54.634639672579574
10831,182.66043483267882
10832,-41.29948573089262
10833,652.8127633917362
10834,-336.9657807378886
10835,99.96282019773786
10836,811.7900163367075
10837,-346.2521160652992
10838,103.69087960098466
10839,487.7360812633337
10840,120.89569101399064
10841,-324.32967405436824
10842,-136.4121297121454
10843,-41.92443003097676
10844,282.70298658023313
10845,345.6203289702048
10846,124.69798534752367
10847,-206.11335283373484
10848,155.93998583214113
10849,-443.76722994338496
10850,-273.3430034005974
10851,195.95033081854606
10852,-30.690040851399893
10853,86.56778659815275
10854,-312.211361889497
10855,41.00524696145846
10856,307.6751801999472
10857,532.9059494214054
10858,260.16168056338097
10859,362.0055075337366
10860,101.32898120196666
10861,38.44129613989348
10862,20.267674753903353
10863,117.44024988074587
10864,573.6911827078569
10865,-507.59205851450184
10866,-211.76962671045683
10867,-78.39989740428216
10868,-319.5737676595744
10869,-267.446564418334
10870,-780.8570319676239
10871,50.22998055644335
10872,-298.5490108171666
10873,23.39238652311812
10874,-76.29059741014893
10875,-257.5974704642537
10876,171.56436509796612
10877,-121.60078316249063
10878,-451.37377685543026
10879,81.1353388426832
10880,-212.5524931714268
10881,-3.5349272290953517
10882,-408.25548100018705
10883,-158.65133194465716
10884,238.39834201613203
10885,-133.03572327369858
10886,-266.08408260606456
10887,247.7427043819478
10888,347.9665442832376
10889,-511.3152428108671
10890,21.81587121501896
10891,-163.84140964229044
10892,-472.56083639704957
10893,-365.00826715123736
10894,272.4371379322404
10895,92.37376374891514
10896,491.80814568465155
10897,-200.03605813581063
10898,144.31490824987435
10899,-554.3580524200007
10900,-449.35755789415913
10901,565.0154801799606
10902,446.3187580746216
10903,309.69738818741416
10904,282.9279414077528
10905,176.19762818996753
10906,-315.1418517603806
10907,612.3377931152997
10908,274.25223124773174
10909,-19.43617305856462
10910,404.6254477705251
10911,47.26648142698532
10912,101.89624080960553
10913,98.14809562777744
10914,-231.3525824437214
10915,136.33612319164322
10916,-150.3100592679485
10917,461.19954997878955
10918,145.69015888427208
10919,-405.82374187555973
10920,-405.5525658750981
10921,213.67394365056086
10922,-204.80364027314357
10923,-118.57063791050955
10924,675.2302648290728
10925,145.16198786853352
10926,489.6870020199623
10927,-173.7655745936925
10928,89.6916846528364
10929,239.01179154230994
10930,-68.18000068660257
10931,93.66677561513195
10932,-196.55301722008434
10933,-711.7534447200957
10934,-104.15023991148874
10935,55.73003950122978
10936,74.24035058478677
10937,625.7495908769064
10938,234.98688486875392
10939,221.59294793875668
10940,61.931591756794205
10941,239.7364483344373
10942,-21.338081818316837
10943,180.16473629709049
10944,14.91862799549894
10945,-374.8656883482515
10946,-397.5149288584036
10947,114.6669084321623
10948,-269.61622879894225
10949,0.13921221449029594
10950,-34.5948467606926
10951,72.73402122668035
10952,-188.805563139038
10953,-365.5336719234541
10954,-67.59552255426581
10955,19.501170139179976
10956,212.78259013823467
10957,170.72284688263187
10958,48.75605588201935
10959,-239.44652279164717
10960,409.7382051551789
10961,399.8680056503103
10962,18.693100459976733
10963,165.76697195984383
10964,-124.3894534967112
10965,54.99452321278792
10966,640.4320745648708
10967,7.578792735556352
10968,-265.0476304100115
10969,1.692733091094613
10970,18.517133621268453
10971,-248.85163930169313
10972,106.86193154650866
10973,251.63914312091
10974,133.8377395364072
10975,-358.26696137693216
10976,426.2614473176432
10977,71.97842246974089
10978,-322.0875596252214
10979,438.84026750159467
10980,-40.13211449134148
10981,283.80356865292595
10982,-487.90619533258786
10983,-86.93302825214953
10984,-470.85015109169024
10985,73.1464827731527
10986,-688.3900989408002
10987,392.4785675660408
10988,-328.6310374955379
10989,149.3916006346909
10990,321.7931147606066
10991,584.3930870450635
10992,206.75729570024865
10993,36.54822599700849
10994,-37.77828521118788
10995,-551.0517094651386
10996,-107.85120387757078
10997,-176.8060279535324
10998,-356.8894911731826
10999,418.4145841124783
11000,-26.133496016983294
11001,-213.90951362803025
11002,246.57978881987785
11003,-32.011024949712805
11004,-126.73258849582533
11005,26.914491557620455
11006,198.9219737629527
11007,-18.843554414706798
11008,-119.51484607642188
11009,-389.9037605310747
11010,-149.50928607147995
11011,-308.9620302146945
11012,-478.7771604137539
11013,-616.7291412522806
11014,-25.890829611384884
11015,-133.1765903168629
11016,-633.0587252293209
11017,-32.26329474560782
11018,28.79581958169385
11019,-290.0013236406619
11020,-168.02496539200246
11021,-173.84102001973855
11022,107.27955415166504
11023,278.3287852070006
11024,164.73665181591338
11025,596.7860199506165
11026,737.7802177171235
11027,-57.04439870388687
11028,-20.381913027885105
11029,193.11140830024652
11030,150.95242220368223
11031,-340.8779258558669
11032,207.55657024653766
11033,-27.674726125891535
11034,-146.95165736571352
11035,-121.88066829612603
11036,144.4795053298915
11037,333.20953167889667
11038,-452.5131209680464
11039,-208.53684674422323
11040,265.84494752360945
11041,-86.19645950050129
11042,-456.0106179223637
11043,-377.7300472014271
11044,277.55668897045547
11045,-98.28816556864486
11046,-258.6774182328506
11047,508.5130216465923
11048,-27.829466767413688
11049,-397.8382252241883
11050,27.294231548043076
11051,55.46090696291159
11052,86.52443961502716
11053,-417.7182670641669
11054,265.07469217437034
11055,126.49537980057357
11056,-731.2337998933447
11057,26.768529070431846
11058,15.172424965472137
11059,603.1491770539619
11060,-68.51036908576
11061,-630.1588497389272
11062,391.439895045171
11063,191.26739771271434
11064,-82.79915889804491
11065,874.2798355716836
11066,130.10220965607945
11067,24.825257629838703
11068,10.01568455553004
11069,407.5535519509861
11070,184.93372244983755
11071,699.401340355085
11072,12.874182171248798
11073,-569.7950312054745
11074,-60.618267530272774
11075,-96.5894429258616
11076,19.660708357383573
11077,30.225969050066436
11078,-107.06858214835728
11079,-23.44815302330908
11080,-16.56348975511402
11081,18.767317998586634
11082,145.95038182220605
11083,-428.102756600921
11084,-158.17477611037327
11085,-44.37808089678752
11086,-411.2997705448302
11087,218.42101808202509
11088,141.24530784475232
11089,316.6347559705915
11090,93.68023982535564
11091,154.16405402565485
11092,-132.92025023590983
11093,-293.87357139530724
11094,485.3063455878772
11095,-271.2294815068558
11096,373.3831471784339
11097,-359.6695987563296
11098,-459.99230445069617
11099,209.05369852328397
11100,46.740083514876154
11101,-767.8965435991802
11102,-153.96946682570643
11103,-66.68289246156866
11104,-15.944035080887272
11105,16.075984344999696
11106,157.0389367015739
11107,585.657863559292
11108,-259.63810597939323
11109,264.4864666930865
11110,171.55865069952858
11111,182.0657255450842
11112,-336.8833733608905
11113,-403.2385387031546
11114,114.5777251079567
11115,161.83644349638908
11116,-628.0447010001045
11117,242.01175305538754
11118,362.8630361176549
11119,60.71370640424388
11120,-359.31123121325857
11121,-379.0818795057259
11122,237.83778494978841
11123,-293.41750913992644
11124,-397.4513792029835
11125,159.58885605132684
11126,365.03747521359645
11127,-720.6128464897369
11128,500.16486577148464
11129,-11.265810006164228
11130,-69.35501502523724
11131,250.86562155967852
11132,-169.30678540802484
11133,120.43720692692646
11134,-39.953157825393106
11135,-520.8790659997453
11136,-631.1061053453735
11137,-189.45128724586797
11138,73.57078736644372
11139,39.63813193628217
11140,-459.8374387751044
11141,4.02907172349639
11142,-197.4488996568182
11143,62.38974256914565
11144,-186.44535236927078
11145,-133.60822019560146
11146,305.0229789528648
11147,-46.0224675921453
11148,-42.28147598500785
11149,-174.6134231397805
11150,-221.8174242781678
11151,-177.5825537147678
11152,-1.6457791602113665
11153,92.19561472892656
11154,380.6366433481237
11155,5.1762855335074125
11156,-43.264137860360634
11157,138.5690976831348
11158,-644.2373399718075
11159,-264.0526485409821
11160,388.0771113359534
11161,-314.57550396753135
11162,68.59577885369708
11163,313.90250595867
11164,-174.13638000550085
11165,75.24506091716579
11166,-48.300496534792025
11167,366.3281349305423
11168,-300.95317522452
11169,52.29547497280727
11170,199.76450852884602
11171,-291.45213888117814
11172,-221.255257141951
11173,-347.63373665011363
11174,-203.16973722566
11175,-377.92297544460456
11176,-39.059901238721494
11177,-27.657708986922895
11178,-4.840069011084557
11179,387.69317018167277
11180,173.07521100861615
11181,932.2704016789728
11182,-79.75948934966311
11183,140.83197737225038
11184,39.68402985812694
11185,443.5242080443135
11186,342.35994872023974
11187,-137.85795258406344
11188,596.3305304911729
11189,207.64692642350775
11190,-628.7444696897288
11191,498.51770649884514
11192,-157.93924874004887
11193,351.1078397657423
11194,21.71133353559997
11195,-147.85882005549394
11196,204.57246274928252
11197,29.474618249413396
11198,121.43392964124513
11199,-565.6199353865661
11200,-229.61058695852756
11201,-46.8044771087427
11202,686.999341350484
11203,-439.37600813835724
11204,-564.3067809262277
11205,-449.44523872061205
11206,-187.01337557795333
11207,63.71447075230597
11208,226.53217961129087
11209,-238.26195886607601
11210,8.031752667966202
11211,-360.6886941851461
11212,-123.99311613868834
11213,-388.8646194630039
11214,21.025862631446003
11215,-301.50187125630447
11216,215.87740831289645
11217,403.51021004979987
11218,435.6976033569264
11219,-107.1009208837222
